ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,model_family,watchlist_reason,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,interest_coverage,net_debt_to_ebitda,sbc_intensity,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,data_confidence,moat_score,roic_above_wacc_years,cyclicality,model_confidence,risk_flags
SBRA,"Sabra Health Care REIT, Inc.",NASDAQ,common_stock,False,2002-04-02,Real Estate,REIT - Healthcare Facilities,US,252190000.00000003,0.626,4786566200.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,18.49,2026-06-11,4662993100.0,48250083.53878788,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVTX,"Travere Therapeutics, Inc.",NASDAQ,common_stock,False,2012-11-08,Healthcare,Biotechnology,US,92992900.0,1.141,4548282739.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,48.91,2026-06-11,4548282739.0,96480467.12787879,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FULT,Fulton Financial Corporation,NASDAQ,common_stock,False,1985-09-03,Financial Services,Banks - Regional,US,191134000.0,0.82,4396082000.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,23.0,2026-06-11,4396082000.0,41265096.20363636,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCBI,"Texas Capital Bancshares, Inc.",NASDAQ,common_stock,False,2003-08-13,Financial Services,Banks - Regional,US,43670938.99960144,0.68,4408581292.05,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,100.36,2026-06-11,4382815438.0,44761007.89333333,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLNE,Hamilton Lane Incorporated,NASDAQ,common_stock,False,2017-03-01,Financial Services,Asset Management,US,55533812.00152401,1.157,4336635379.08,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,78.74,2026-06-11,4372732357.0,78075045.76636364,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELC,Celcuity Inc.,NASDAQ,common_stock,False,2017-09-20,Healthcare,Biotechnology,US,48766287.998659074,0.118,4313622005.04,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,89.49,2026-06-11,4364095113.0,146310138.0739394,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAS,"Erasca, Inc.",NASDAQ,common_stock,False,2021-07-16,Healthcare,Biotechnology,US,310984541.9700214,0.735,4356893433.42,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,14.01,2026-06-11,4356893433.0,106669643.28818183,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLM,SLM Corporation,NASDAQ,common_stock,False,1983-09-23,Financial Services,Financial - Credit Services,US,188583000.0,0.987,4346838150.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,22.14,2026-06-11,4175227620.0,66643076.67818182,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLSK,"CleanSpark, Inc.",NASDAQ,common_stock,False,2016-11-16,Financial Services,Asset Management - Cryptocurrency,US,256608605.9987631,3.808,4149361159.0200005,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,16.17,2026-06-11,4149361159.0,282612197.6636363,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKTX,MarketAxess Holdings Inc.,NASDAQ,common_stock,False,2004-11-05,Financial Services,Financial - Capital Markets,US,35539500.0,0.854,4134310035.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,116.33,2026-06-11,4134310035.0,81189536.43757576,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATY,Cathay General Bancorp,NASDAQ,common_stock,False,1990-12-14,Financial Services,Banks - Regional,US,67035474.99582708,0.863,4016095307.25,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,59.91,2026-06-11,4016095307.0,26850727.82909091,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDB,Independent Bank Corp.,NASDAQ,common_stock,False,1986-05-14,Financial Services,Banks - Regional,US,48249802.995476216,0.8,3954553853.8799996,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,81.79,2026-06-11,3946351387.0,26644780.19484848,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSFS,WSFS Financial Corporation,NASDAQ,common_stock,False,1986-11-26,Financial Services,Banks - Regional,US,52044046.00484261,0.772,3813267250.4199996,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,74.34,2026-06-11,3868954379.9999995,29112180.87181818,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANF,BancFirst Corporation,NASDAQ,common_stock,False,1990-03-26,Financial Services,Banks - Regional,US,33586386.99956198,0.604,3837244714.75,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,114.15,2026-06-11,3833886076.0000005,17577194.515151516,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWTX,"Edgewise Therapeutics, Inc.",NASDAQ,common_stock,False,2021-03-26,Healthcare,Biotechnology,US,107593000.0,0.304,3650630490.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,33.93,2026-06-11,3650630490.0,36648730.197878785,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHF,"Brighthouse Financial, Inc.",NASDAQ,common_stock,False,2017-07-17,Financial Services,Insurance - Life,US,57445784.99367489,0.873,3632871443.4,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,63.24,2026-06-11,3632871443.0,32440230.264545456,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIBK,"First Interstate BancSystem, Inc.",NASDAQ,common_stock,False,2010-03-24,Financial Services,Banks - Regional,US,97142900.0,0.752,3542801563.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,36.56,2026-06-11,3551544424.0,43076613.61515152,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAMS,NewAmsterdam Pharma Company N.V.,NASDAQ,common_stock,False,2021-02-09,Healthcare,Biotechnology,US,116903979.01520158,0.078,3500105131.26,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,30.26,2026-06-11,3537514405.0,42510040.00848485,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRNX,"Crinetics Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2018-07-18,Healthcare,Biotechnology,US,105440000.0,0.239,3535403200.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,33.53,2026-06-11,3535403200.0,43473346.69,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBDC,"Golub Capital BDC, Inc.",NASDAQ,common_stock,False,2010-04-15,Financial Services,Asset Management,US,260495181.02025506,0.419,3472400762.73,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,13.33,2026-06-11,3472400763.0,22098911.930606063,True,asset_management,asset_management_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSBC,"WesBanco, Inc.",NASDAQ,common_stock,False,1987-05-08,Financial Services,Banks - Regional,US,96180560.00555092,0.713,3465385576.8,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,36.03,2026-06-11,3465385577.0,24906286.94969697,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNGX,"Tango Therapeutics, Inc.",NASDAQ,common_stock,False,2020-09-03,Healthcare,Biotechnology,US,116171321.99865861,1.194,3464228822.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,29.82,2026-06-11,3464228822.0,91352903.04393938,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHB,"First Hawaiian, Inc.",NASDAQ,common_stock,False,2016-08-05,Financial Services,Banks - Regional,US,121648973.0017762,0.724,3407387733.73,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,28.15,2026-06-11,3424418590.0,44895951.879696965,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHB,Mechanics Bank,NASDAQ,common_stock,False,2007-05-01,Financial Services,Banks - Regional,US,220286631.9709954,0.162,3341748207.44,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,15.17,2026-06-11,3341748207.0,7450263.439696969,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNLI,Denali Therapeutics Inc.,NASDAQ,common_stock,False,2017-12-08,Healthcare,Biotechnology,US,158709737.0123692,1.006,3271007679.5699997,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,21.02,2026-06-11,3336078672.0,36497451.20515151,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFBC,First Financial Bancorp.,NASDAQ,common_stock,False,1983-12-21,Financial Services,Banks - Regional,US,104929000.0,0.945,3292672020.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,31.78,2026-06-11,3334643620.0,28433165.39909091,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKTX,"Viking Therapeutics, Inc.",NASDAQ,common_stock,False,2015-04-28,Healthcare,Biotechnology,US,116105642.99196085,0.678,3183384519.7739997,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,28.61,2026-06-11,3321782446.0,73695818.14636363,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFNC,Simmons First National Corporation,NASDAQ,common_stock,False,1985-03-14,Financial Services,Banks - Regional,US,145064000.0,0.934,3224729200.8,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,22.19,2026-06-11,3218970160.0,26374355.85242424,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNTH,"Dianthus Therapeutics, Inc.",NASDAQ,common_stock,False,2018-06-21,Healthcare,Biotechnology,US,41750000.0,0.066,3009966250.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,76.45,2026-06-11,3191787500.0,74294504.88121212,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRVL,CorVel Corporation,NASDAQ,common_stock,False,1991-06-28,Financial Services,Insurance - Brokers,US,50691200.0,0.981,3081518048.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,60.79,2026-06-11,3081518048.0,12594576.743636364,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,common_stock,False,2020-01-31,Healthcare,Biotechnology,US,125083000.0,1.521,2905678090.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,24.59,2026-06-11,3075790970.0,35224842.231818184,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLMR,"Palomar Holdings, Inc.",NASDAQ,common_stock,False,2019-04-17,Financial Services,Insurance - Property & Casualty,US,26503900.0,0.439,3003952026.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,115.15,2026-06-11,3051924085.0,29860779.991818182,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBCF,Seacoast Banking Corporation of Florida,NASDAQ,common_stock,False,1984-02-02,Financial Services,Banks - Regional,US,97246800.0,0.878,3002981184.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,31.32,2026-06-11,3045769776.0,22736340.652121212,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPST,"Upstart Holdings, Inc.",NASDAQ,common_stock,False,2020-12-16,Financial Services,Financial - Credit Services,US,95711569.01541366,2.28,2972801333.14,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,31.79,2026-06-11,3042670779.0,135564383.16636363,True,consumer_finance,consumer_finance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAM,Beam Therapeutics Inc.,NASDAQ,common_stock,False,2020-02-06,Healthcare,Biotechnology,US,102879000.0,2.198,3025671390.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,29.41,2026-06-11,3025671390.0,59909988.873636365,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT,Adaptive Biotechnologies Corporation,NASDAQ,common_stock,False,2019-06-27,Healthcare,Biotechnology,US,160044000.0,2.151,2778363840.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,18.73,2026-06-11,2997624120.0,29765312.691818178,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYN,"Dyne Therapeutics, Inc.",NASDAQ,common_stock,False,2020-09-17,Healthcare,Biotechnology,US,165313795.98885795,1.083,2921094775.32,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,17.95,2026-06-11,2967382638.0,31886218.84030303,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVBF,CVB Financial Corp.,NASDAQ,common_stock,False,1983-04-04,Financial Services,Banks - Regional,US,135720930.01912045,0.671,2839281855.6000004,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,20.92,2026-06-11,2839281856.0,40629820.126666665,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMIH,"NMI Holdings, Inc.",NASDAQ,common_stock,False,2013-11-08,Financial Services,Insurance - Specialty,US,75971900.0,0.564,2791207606.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,36.74,2026-06-11,2791207606.0,18792931.385151517,True,insurance,insurance_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAFD,"WaFd, Inc.",NASDAQ,common_stock,False,1982-11-09,Financial Services,Banks - Regional,US,73888500.0,0.843,2706535755.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,36.57,2026-06-11,2702102445.0,21974987.007272728,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,common_stock,False,2020-10-16,Healthcare,Biotechnology,US,43023959.00015972,0.506,2636077967.9300003,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,62.61,2026-06-11,2693730073.0,37227885.85787879,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWN,TowneBank,NASDAQ,common_stock,False,1999-05-05,Financial Services,Banks - Regional,US,76410012.0056899,0.714,2685811922.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,35.15,2026-06-11,2685811922.0,19938401.332424242,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRMK,Trustmark Corporation,NASDAQ,common_stock,False,1980-03-17,Financial Services,Banks - Regional,US,58605600.00000001,0.65,2650145232.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,45.41,2026-06-11,2661280296.0,16472382.556969697,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFTX,"Definium Therapeutics, Inc.",NASDAQ,common_stock,False,2016-11-15,Healthcare,Biotechnology,US,109066780.00829531,2.378,2629600065.7999997,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,24.11,2026-06-11,2629600066.0,41162157.91,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRON,"Disc Medicine, Inc.",NASDAQ,common_stock,False,2020-08-12,Healthcare,Biotechnology,US,38199088.99823737,2.101,2610525742.26,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,68.08,2026-06-11,2600593979.0,31957310.236363634,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRME,First Merchants Corporation,NASDAQ,common_stock,False,1989-06-20,Financial Services,Banks - Regional,US,63022741.00946372,0.865,2597167156.61,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,41.21,2026-06-11,2597167157.0,13614264.68030303,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMS,Alumis Inc. Common Stock,NASDAQ,common_stock,False,2021-02-22,Healthcare,Biotechnology,US,123432072.00956939,-0.53605443,2522951551.6800003,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,20.9,2026-06-11,2579730305.0,30869724.526363637,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,common_stock,False,1997-08-08,Healthcare,Biotechnology,US,37450793.997371115,-0.30309078,2564255865.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,68.47,2026-06-11,2564255865.0,101115789.42727272,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBNC,First Bancorp,NASDAQ,common_stock,False,1987-04-30,Financial Services,Banks - Regional,US,41375413.00163133,0.833,2536312816.9,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,61.3,2026-06-11,2536312817.0,11854937.996363636,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDYA,"IDEAYA Biosciences, Inc.",NASDAQ,common_stock,False,2019-05-23,Healthcare,Biotechnology,US,87860900.0,-0.049,2466255463.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,28.84,2026-06-11,2533908356.0,34948165.79909091,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLAY,"Relay Therapeutics, Inc.",NASDAQ,common_stock,False,2020-07-16,Healthcare,Biotechnology,US,175016392.9775281,1.745,2465980977.37,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,14.24,2026-06-11,2492233436.0,56868655.59242424,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBTB,NBT Bancorp Inc.,NASDAQ,common_stock,False,1992-03-17,Financial Services,Banks - Regional,US,52010231.99076988,0.5,2455403052.7200003,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,47.67,2026-06-11,2479327759.0,12180246.80212121,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELVN,"Enliven Therapeutics, Inc.",NASDAQ,common_stock,False,2020-03-12,Healthcare,Biotechnology,US,60904900.0,0.396,2253481300.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,40.36,2026-06-11,2458121764.0,47635168.916666664,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRH,DiamondRock Hospitality Company,NASDAQ,common_stock,False,2005-05-26,Real Estate,REIT - Hotel & Motel,US,204490590.96283785,1.021,2421168597.44,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,11.84,2026-06-11,2421168597.0,19761411.358181816,True,reit,reit_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERA,"Vera Therapeutics, Inc.",NASDAQ,common_stock,False,2021-05-14,Healthcare,Biotechnology,US,71782900.0,0.949,2415494585.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,33.65,2026-06-11,2415494585.0,46377043.9330303,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSE,First Busey Corporation,NASDAQ,common_stock,False,1998-10-06,Financial Services,Banks - Regional,US,84577200.0,0.72,2396072076.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,28.47,2026-06-11,2407912884.0,16286848.455151515,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RARE,Ultragenyx Pharmaceutical Inc.,NASDAQ,common_stock,False,2014-01-31,Healthcare,Biotechnology,US,98489200.0,0.378,2244568868.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,23.98,2026-06-11,2361771016.0,43140701.082424246,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBBK,"The Bancorp, Inc.",NASDAQ,common_stock,False,2004-02-03,Financial Services,Banks - Regional,US,41634439.00884956,1.221,2276154780.13,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,56.5,2026-06-11,2352345804.0,26955616.459090907,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAB,"AnaptysBio, Inc.",NASDAQ,common_stock,False,2017-01-26,Healthcare,Biotechnology,US,43122383.001474924,0.412,2248832273.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,54.24,2026-06-11,2338958054.0,39052897.0810606,True,biotech_preprofit,preprofit_biotech_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFSC,Enterprise Financial Services Corp,NASDAQ,common_stock,False,2003-07-15,Financial Services,Banks - Regional,US,36585800.0,0.816,2314783566.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,63.27,2026-06-11,2314783566.0,16270320.115151513,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBIN,Merchants Bancorp,NASDAQ,common_stock,False,2017-10-27,Financial Services,Banks - Regional,US,45935407.99031477,1.16,2278396236.8,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,49.56,2026-06-11,2276558820.0,7223266.767878788,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANR,Banner Corporation,NASDAQ,common_stock,False,1995-11-01,Financial Services,Banks - Regional,US,33967900.0,0.835,2270754115.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,66.85,2026-06-11,2270754115.0,17418261.413030304,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYBT,"Stock Yards Bancorp, Inc.",NASDAQ,common_stock,False,1993-03-24,Financial Services,Banks - Regional,US,29515187.996257182,0.703,2208031214.28,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,74.81,2026-06-11,2208031214.0,12577950.623636363,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLBK,"Columbia Financial, Inc.",NASDAQ,common_stock,False,2018-04-23,Financial Services,Banks - Regional,US,104058000.0,0.256,2161284660.0,2026-06-11,fmp:company-screener,2026-06-12T08:50:02.856141+00:00,20.73,2026-06-11,2157122340.0,6308388.594848485,True,bank,bank_model_not_supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
